DRUG_ID,ICD,DRUG_DESC,ICD_NAME
287515,695.89,Soybean preparation,Other specified erythematous conditions
700810,695.89,Lisdexamfetamine,Other specified erythematous conditions
891830,695.89,banana allergenic extract,Other specified erythematous conditions
891611,695.89,coconut allergenic extract,Other specified erythematous conditions
1514,695.89,Betamethasone,Other specified erythematous conditions
70603,695.89,glycolate,Other specified erythematous conditions
39786,695.89,venlafaxine,Other specified erythematous conditions
30125,695.89,modafinil,Other specified erythematous conditions
1246101,695.89,POMEGRANATE FRUIT EXTRACT,Other specified erythematous conditions
9949,695.89,Soybean Oil,Other specified erythematous conditions
91166,695.89,Ephedrine sulfate,Other specified erythematous conditions
3264,695.89,Dexamethasone,Other specified erythematous conditions
899355,695.89,basil allergenic extract,Other specified erythematous conditions
673579,695.89,lisdexamfetamine dimesylate,Other specified erythematous conditions
56946,695.89,Paclitaxel,Other specified erythematous conditions
196238,695.89,soy protein isolate,Other specified erythematous conditions
8263,695.89,Phosphorus,Other specified erythematous conditions
3100,695.89,Dactinomycin,Other specified erythematous conditions
1011404,695.89,mango allergenic extract,Other specified erythematous conditions
813859,695.89,rabbit allergenic extract,Other specified erythematous conditions
142433,695.89,Doxorubicin Hydrochloride,Other specified erythematous conditions
1011412,695.89,tangerine allergenic extract,Other specified erythematous conditions
897018,695.89,dalfampridine,Other specified erythematous conditions
5492,695.89,Hydrocortisone,Other specified erythematous conditions
91165,695.89,Ephedrine hydrochloride,Other specified erythematous conditions
83947,695.89,tazarotene,Other specified erythematous conditions
3430,695.89,Dihydroxyacetone,Other specified erythematous conditions
25696,695.89,Genistein,Other specified erythematous conditions
2348,695.89,Chloramphenicol,Other specified erythematous conditions
4832,695.89,Glucagon,Other specified erythematous conditions
23161,695.89,aldioxa,Other specified erythematous conditions
4018,695.89,Ergocalciferol,Other specified erythematous conditions
214525,695.89,doxorubicin liposomal,Other specified erythematous conditions
684879,695.89,pyridoxine,Other specified erythematous conditions
3100,695.9,Dactinomycin,Unspecified erythematous condition
23663,695.9,doxycycline hyclate,Unspecified erythematous condition
2592,695.9,Clofazimine,Unspecified erythematous condition
31738,695.9,nickel sulfate,Unspecified erythematous condition
57983,695.9,Tetrahydrozoline hydrochloride,Unspecified erythematous condition
6922,695.9,Metronidazole,Unspecified erythematous condition
83947,695.9,tazarotene,Unspecified erythematous condition
70223,695.9,Aldesleukin,Unspecified erythematous condition
30125,695.9,modafinil,Unspecified erythematous condition
901307,695.9,sweet potato allergenic extract,Unspecified erythematous condition
26925,695.9,histamine phosphate,Unspecified erythematous condition
56946,695.9,Paclitaxel,Unspecified erythematous condition
10432,695.9,Thalidomide,Unspecified erythematous condition
2194,695.9,Cefuroxime,Unspecified erythematous condition
2878,695.9,Cortisone,Unspecified erythematous condition
8638,695.9,prednisolone,Unspecified erythematous condition
259276,695.9,pine bark extract,Unspecified erythematous condition
8896,695.9,Pseudoephedrine,Unspecified erythematous condition
6902,695.9,Methylprednisolone,Unspecified erythematous condition
11251,695.9,Vitamin B Complex,Unspecified erythematous condition
9525,695.9,Salicylic Acid,Unspecified erythematous condition
307387,695.9,Plum Preparation,Unspecified erythematous condition
35382,695.9,resorcinol,Unspecified erythematous condition
5333,695.9,Histamine,Unspecified erythematous condition
214525,695.9,doxorubicin liposomal,Unspecified erythematous condition
2890,695.9,Cosyntropin,Unspecified erythematous condition
6762,695.9,Merbromin,Unspecified erythematous condition
91168,695.9,Pseudoephedrine Hydrochloride,Unspecified erythematous condition
891637,695.9,kidney bean allergenic extract,Unspecified erythematous condition
3640,695.9,Doxycycline,Unspecified erythematous condition
1514,695.9,Betamethasone,Unspecified erythematous condition
82054,695.9,Naphazoline Hydrochloride,Unspecified erythematous condition
10759,695.9,Triamcinolone,Unspecified erythematous condition
18602,695.9,azelaic acid,Unspecified erythematous condition
1418,695.9,Benzoyl Peroxide,Unspecified erythematous condition
640062,695.9,regadenoson,Unspecified erythematous condition
7247,695.9,Naphazoline,Unspecified erythematous condition
892575,695.9,peach allergenic extract,Unspecified erythematous condition
376,695.9,Corticotropin,Unspecified erythematous condition
285154,695.9,Goldenseal preparation,Unspecified erythematous condition
3264,695.9,Dexamethasone,Unspecified erythematous condition
37935,695.9,tetrahydrozoline,Unspecified erythematous condition
142433,695.9,Doxorubicin Hydrochloride,Unspecified erythematous condition
236083,695.9,Alendronic acid,Unspecified erythematous condition
10761,695.9,Triamcinolone Acetonide,Unspecified erythematous condition
91169,695.9,Pseudoephedrine sulfate,Unspecified erythematous condition
618278,695.9,Azelate,Unspecified erythematous condition
5492,695.9,Hydrocortisone,Unspecified erythematous condition
8640,695.9,Prednisone,Unspecified erythematous condition
899470,695.9,plum allergenic extract,Unspecified erythematous condition
10759,696.0,Triamcinolone,Psoriatic arthropathy
376,696.0,Corticotropin,Psoriatic arthropathy
214652,696.0,Ibuprofen / Pseudoephedrine,Psoriatic arthropathy
1227,696.0,Auranofin,Psoriatic arthropathy
644895,696.0,Diphenhydramine / Ibuprofen,Psoriatic arthropathy
327361,696.0,adalimumab,Psoriatic arthropathy
1191,696.0,Aspirin,Psoriatic arthropathy
6750,696.0,Menthol,Psoriatic arthropathy
484259,696.0,Ibuprofen / Oxycodone,Psoriatic arthropathy
27169,696.0,leflunomide,Psoriatic arthropathy
9524,696.0,Sulfasalazine,Psoriatic arthropathy
6851,696.0,Methotrexate,Psoriatic arthropathy
689554,696.0,Acetaminophen / Aspirin / Caffeine / salicylamide,Psoriatic arthropathy
9518,696.0,salicylamide,Psoriatic arthropathy
8163,696.0,Phenylephrine,Psoriatic arthropathy
214627,696.0,Hydrocodone / Ibuprofen,Psoriatic arthropathy
42547,696.0,Aurothiomalate,Psoriatic arthropathy
8132,696.0,Pheniramine,Psoriatic arthropathy
847083,696.0,ustekinumab,Psoriatic arthropathy
1886,696.0,Caffeine,Psoriatic arthropathy
2670,696.0,Codeine,Psoriatic arthropathy
8175,696.0,Phenylpropanolamine,Psoriatic arthropathy
10761,696.0,Triamcinolone Acetonide,Psoriatic arthropathy
1514,696.0,Betamethasone,Psoriatic arthropathy
2400,696.0,Chlorpheniramine,Psoriatic arthropathy
1894,696.0,Calcitriol,Psoriatic arthropathy
214325,696.0,Brompheniramine / Phenylpropanolamine,Psoriatic arthropathy
161,696.0,Acetaminophen,Psoriatic arthropathy
5640,696.0,Ibuprofen,Psoriatic arthropathy
191831,696.0,infliximab,Psoriatic arthropathy
3264,696.0,Dexamethasone,Psoriatic arthropathy
103,696.0,mercaptopurine,Psoriatic arthropathy
3498,696.0,Diphenhydramine,Psoriatic arthropathy
7258,696.0,Naproxen,Psoriatic arthropathy
4256,696.0,Factor VIIa,Psoriatic arthropathy
82004,696.0,Diphenhydramine Citrate,Psoriatic arthropathy
466487,696.0,Pheniramine / Phenylephrine,Psoriatic arthropathy
253182,696.0,Regular Insulin  Human,Psoriatic arthropathy
4278,696.0,Famotidine,Psoriatic arthropathy
6902,696.0,Methylprednisolone,Psoriatic arthropathy
2890,696.0,Cosyntropin,Psoriatic arthropathy
7804,696.0,Oxycodone,Psoriatic arthropathy
2878,696.0,Cortisone,Psoriatic arthropathy
5781,696.0,Indomethacin,Psoriatic arthropathy
819300,696.0,golimumab,Psoriatic arthropathy
5492,696.0,Hydrocortisone,Psoriatic arthropathy
8896,696.0,Pseudoephedrine,Psoriatic arthropathy
8640,696.0,Prednisone,Psoriatic arthropathy
588003,696.0,Meclofenamate,Psoriatic arthropathy
1362,696.0,Diphenhydramine Hydrochloride,Psoriatic arthropathy
5489,696.0,Hydrocodone,Psoriatic arthropathy
1100065,696.0,Famotidine / Ibuprofen,Psoriatic arthropathy
8638,696.0,prednisolone,Psoriatic arthropathy
142442,696.0,Naproxen sodium,Psoriatic arthropathy
404789,696.0,Chlorpheniramine / Ibuprofen / Pseudoephedrine,Psoriatic arthropathy
214555,696.0,Etanercept,Psoriatic arthropathy
10223,696.1,Sulfur,Other psoriasis and similar disorders excluding psoriatic arthropathy
690419,696.1,Betamethasone / calcipotriene,Other psoriasis and similar disorders excluding psoriatic arthropathy
3254,696.1,Desonide,Other psoriasis and similar disorders excluding psoriatic arthropathy
21245,696.1,Clobetasol Propionate,Other psoriasis and similar disorders excluding psoriatic arthropathy
4462,696.1,Fluocinonide,Other psoriasis and similar disorders excluding psoriatic arthropathy
3264,696.1,Dexamethasone,Other psoriasis and similar disorders excluding psoriatic arthropathy
6851,696.1,Methotrexate,Other psoriasis and similar disorders excluding psoriatic arthropathy
314881,696.1,Undecylenate,Other psoriasis and similar disorders excluding psoriatic arthropathy
8333,696.1,Pine tar,Other psoriasis and similar disorders excluding psoriatic arthropathy
34347,696.1,pramoxine,Other psoriasis and similar disorders excluding psoriatic arthropathy
6854,696.1,Methoxsalen,Other psoriasis and similar disorders excluding psoriatic arthropathy
1992,696.1,Capsaicin,Other psoriasis and similar disorders excluding psoriatic arthropathy
236368,696.1,SARSAPARILLA Preparation,Other psoriasis and similar disorders excluding psoriatic arthropathy
6466,696.1,Lomustine,Other psoriasis and similar disorders excluding psoriatic arthropathy
50121,696.1,Fluticasone propionate,Other psoriasis and similar disorders excluding psoriatic arthropathy
2590,696.1,Clobetasol,Other psoriasis and similar disorders excluding psoriatic arthropathy
2878,696.1,Cortisone,Other psoriasis and similar disorders excluding psoriatic arthropathy
9471,696.1,Rose Bengal,Other psoriasis and similar disorders excluding psoriatic arthropathy
214555,696.1,Etanercept,Other psoriasis and similar disorders excluding psoriatic arthropathy
16818,696.1,Acitretin,Other psoriasis and similar disorders excluding psoriatic arthropathy
35382,696.1,resorcinol,Other psoriasis and similar disorders excluding psoriatic arthropathy
59768,696.1,pegademase bovine,Other psoriasis and similar disorders excluding psoriatic arthropathy
873,696.1,Anthralin,Other psoriasis and similar disorders excluding psoriatic arthropathy
6902,696.1,Methylprednisolone,Other psoriasis and similar disorders excluding psoriatic arthropathy
155036,696.1,Mechlorethamine hydrochloride,Other psoriasis and similar disorders excluding psoriatic arthropathy
5492,696.1,Hydrocortisone,Other psoriasis and similar disorders excluding psoriatic arthropathy
1193326,696.1,ruxolitinib,Other psoriasis and similar disorders excluding psoriatic arthropathy
91311,696.1,Diflorasone,Other psoriasis and similar disorders excluding psoriatic arthropathy
1588,696.1,Biotin,Other psoriasis and similar disorders excluding psoriatic arthropathy
35302,696.1,Sirolimus,Other psoriasis and similar disorders excluding psoriatic arthropathy
4182,696.1,Etretinate,Other psoriasis and similar disorders excluding psoriatic arthropathy
847083,696.1,ustekinumab,Other psoriasis and similar disorders excluding psoriatic arthropathy
70223,696.1,Aldesleukin,Other psoriasis and similar disorders excluding psoriatic arthropathy
11002,696.1,Urea,Other psoriasis and similar disorders excluding psoriatic arthropathy
6674,696.1,Mechlorethamine,Other psoriasis and similar disorders excluding psoriatic arthropathy
4461,696.1,Fluocinolone Acetonide,Other psoriasis and similar disorders excluding psoriatic arthropathy
10844,696.1,Trioxsalen,Other psoriasis and similar disorders excluding psoriatic arthropathy
318340,696.1,Aloe vera preparation,Other psoriasis and similar disorders excluding psoriatic arthropathy
8638,696.1,prednisolone,Other psoriasis and similar disorders excluding psoriatic arthropathy
8640,696.1,Prednisone,Other psoriasis and similar disorders excluding psoriatic arthropathy
2669,696.1,Cod Liver Oil,Other psoriasis and similar disorders excluding psoriatic arthropathy
2635,696.1,Coal Tar,Other psoriasis and similar disorders excluding psoriatic arthropathy
327361,696.1,adalimumab,Other psoriasis and similar disorders excluding psoriatic arthropathy
89821,696.1,Witch Hazel,Other psoriasis and similar disorders excluding psoriatic arthropathy
236077,696.1,cyclosporine  modified,Other psoriasis and similar disorders excluding psoriatic arthropathy
9525,696.1,Salicylic Acid,Other psoriasis and similar disorders excluding psoriatic arthropathy
1418,696.1,Benzoyl Peroxide,Other psoriasis and similar disorders excluding psoriatic arthropathy
4910,696.1,Glycerin,Other psoriasis and similar disorders excluding psoriatic arthropathy
83947,696.1,tazarotene,Other psoriasis and similar disorders excluding psoriatic arthropathy
356988,696.1,efalizumab,Other psoriasis and similar disorders excluding psoriatic arthropathy
221083,696.1,SULFUR COLLOIDAL,Other psoriasis and similar disorders excluding psoriatic arthropathy
89870,696.1,Ox bile extract,Other psoriasis and similar disorders excluding psoriatic arthropathy
299635,696.1,alefacept,Other psoriasis and similar disorders excluding psoriatic arthropathy
191831,696.1,infliximab,Other psoriasis and similar disorders excluding psoriatic arthropathy
227897,696.1,Betamethasone valerate,Other psoriasis and similar disorders excluding psoriatic arthropathy
29365,696.1,calcipotriene,Other psoriasis and similar disorders excluding psoriatic arthropathy
1514,696.1,Betamethasone,Other psoriasis and similar disorders excluding psoriatic arthropathy
108088,696.1,Alclometasone,Other psoriasis and similar disorders excluding psoriatic arthropathy
39952,696.1,zinc pyrithione,Other psoriasis and similar disorders excluding psoriatic arthropathy
10762,696.1,triamcinolone diacetate,Other psoriasis and similar disorders excluding psoriatic arthropathy
321952,696.1,Pimecrolimus,Other psoriasis and similar disorders excluding psoriatic arthropathy
10989,696.1,Undecylenic Acid,Other psoriasis and similar disorders excluding psoriatic arthropathy
1347,696.1,Beclomethasone,Other psoriasis and similar disorders excluding psoriatic arthropathy
10485,696.1,Thioguanine,Other psoriasis and similar disorders excluding psoriatic arthropathy
30145,696.1,mometasone furoate,Other psoriasis and similar disorders excluding psoriatic arthropathy
1516,696.1,Betamethasone acetate,Other psoriasis and similar disorders excluding psoriatic arthropathy
1348,696.1,Beclomethasone Dipropionate,Other psoriasis and similar disorders excluding psoriatic arthropathy
2955,696.1,Curcumin,Other psoriasis and similar disorders excluding psoriatic arthropathy
2418,696.1,Cholecalciferol,Other psoriasis and similar disorders excluding psoriatic arthropathy
5645,696.1,ichthammol,Other psoriasis and similar disorders excluding psoriatic arthropathy
